,0,1,2,3,4,5,6,7,8,9,10,11,season,category,color,release_date,day,week,month,year
178,3.0,1.0,5.0,3.0,2.0,7.0,6.0,3.0,3.0,1.0,2.0,1.0,SS17,culottes,jeans,2017-01-27,4,4,1,2017
179,1.0,1.0,4.0,1.0,0.0,1.0,5.0,2.0,3.0,1.0,0.0,0.0,SS17,long sleeve,green,2017-01-27,4,4,1,2017
180,4.0,2.0,6.0,3.0,4.0,5.0,8.0,4.0,1.0,3.0,3.0,1.0,SS17,culottes,black,2017-01-27,4,4,1,2017
181,2.0,4.0,9.0,13.0,7.0,5.0,10.0,12.0,5.0,5.0,2.0,1.0,SS17,printed,black,2017-01-27,4,4,1,2017
182,3.0,6.0,7.0,8.0,5.0,12.0,15.0,7.0,6.0,6.0,6.0,1.0,SS17,printed,white,2017-01-28,5,4,1,2017
183,2.0,0.0,0.0,0.0,0.0,2.0,5.0,4.0,6.0,7.0,8.0,2.0,SS17,long sleeve,black,2017-01-28,5,4,1,2017
184,2.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,3.0,5.0,1.0,SS17,solid colours,blue,2017-01-28,5,4,1,2017
185,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,0.0,SS17,patterned,pattern,2017-01-28,5,4,1,2017
186,1.0,1.0,1.0,0.0,0.0,1.0,0.0,6.0,15.0,4.0,5.0,2.0,SS17,solid colours,green,2017-01-28,5,4,1,2017
187,1.0,1.0,4.0,6.0,5.0,4.0,9.0,9.0,8.0,3.0,3.0,4.0,SS17,culottes,jeans,2017-01-28,5,4,1,2017
188,1.0,0.0,1.0,1.0,2.0,0.0,1.0,10.0,16.0,11.0,28.0,11.0,SS17,doll dress,green,2017-01-28,5,4,1,2017
189,1.0,0.0,0.0,2.0,1.0,11.0,8.0,13.0,10.0,4.0,8.0,1.0,SS17,trapeze dress,pattern,2017-01-28,5,4,1,2017
190,2.0,4.0,8.0,2.0,0.0,5.0,5.0,3.0,4.0,1.0,3.0,3.0,SS17,solid colours,black,2017-01-28,5,4,1,2017
191,1.0,0.0,0.0,1.0,0.0,3.0,3.0,10.0,4.0,2.0,8.0,9.0,SS17,sleeveless,green,2017-01-29,6,4,1,2017
192,3.0,2.0,4.0,7.0,3.0,4.0,6.0,7.0,8.0,7.0,3.0,2.0,SS17,solid colours,black,2017-01-29,6,4,1,2017
193,3.0,2.0,2.0,1.0,3.0,2.0,0.0,4.0,2.0,4.0,2.0,1.0,SS17,culottes,lead,2017-01-29,6,4,1,2017
194,2.0,2.0,4.0,1.0,2.0,5.0,3.0,5.0,1.0,4.0,2.0,0.0,SS17,solid colours,red,2017-01-29,6,4,1,2017
195,1.0,1.0,4.0,2.0,0.0,0.0,4.0,1.0,2.0,3.0,4.0,2.0,SS17,culottes,jeans,2017-01-29,6,4,1,2017
196,1.0,1.0,2.0,2.0,5.0,1.0,4.0,0.0,4.0,2.0,4.0,2.0,SS17,solid colours,red,2017-01-29,6,4,1,2017
197,1.0,0.0,2.0,1.0,3.0,1.0,1.0,2.0,2.0,1.0,2.0,0.0,SS17,long sleeve,grey,2017-01-29,6,4,1,2017
198,3.0,2.0,2.0,3.0,4.0,3.0,3.0,4.0,3.0,2.0,1.0,1.0,SS17,patterned,pattern,2017-01-30,0,5,1,2017
199,1.0,2.0,3.0,2.0,5.0,3.0,7.0,10.0,0.0,3.0,2.0,0.0,SS17,printed,black,2017-01-30,0,5,1,2017
200,3.0,2.0,1.0,0.0,1.0,0.0,11.0,25.0,11.0,23.0,10.0,3.0,SS17,sleeveless,purple,2017-01-30,0,5,1,2017
201,4.0,6.0,0.0,5.0,5.0,2.0,11.0,4.0,4.0,0.0,1.0,2.0,SS17,culottes,black,2017-01-30,0,5,1,2017
202,2.0,2.0,1.0,3.0,5.0,6.0,2.0,1.0,1.0,2.0,3.0,19.0,SS17,solid colours,white,2017-01-30,0,5,1,2017
203,2.0,1.0,0.0,3.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,3.0,SS17,short coat,pattern,2017-01-31,1,5,1,2017
204,1.0,2.0,1.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,SS17,patterned,pattern,2017-01-31,1,5,1,2017
205,3.0,7.0,5.0,6.0,7.0,5.0,5.0,9.0,13.0,11.0,7.0,3.0,SS17,culottes,jeans,2017-01-31,1,5,1,2017
206,7.0,6.0,7.0,8.0,10.0,8.0,12.0,6.0,7.0,6.0,5.0,2.0,SS17,culottes,jeans,2017-01-31,1,5,1,2017
207,5.0,5.0,3.0,4.0,7.0,9.0,7.0,4.0,0.0,3.0,0.0,1.0,SS17,culottes,grey,2017-01-31,1,5,1,2017
208,4.0,5.0,5.0,8.0,7.0,4.0,8.0,6.0,3.0,4.0,1.0,2.0,SS17,culottes,jeans,2017-01-31,1,5,1,2017
209,1.0,3.0,0.0,2.0,10.0,5.0,17.0,25.0,11.0,15.0,12.0,6.0,SS17,long sleeve,black,2017-02-01,2,5,2,2017
210,1.0,0.0,0.0,0.0,2.0,2.0,8.0,3.0,1.0,2.0,0.0,2.0,SS17,doll dress,purple,2017-02-02,3,5,2,2017
211,1.0,0.0,2.0,4.0,3.0,2.0,1.0,4.0,1.0,0.0,1.0,1.0,SS17,long sleeve,military green,2017-02-02,3,5,2,2017
212,1.0,0.0,0.0,2.0,2.0,5.0,2.0,4.0,4.0,0.0,0.0,14.0,SS17,sleeveless,green,2017-02-02,3,5,2,2017
213,2.0,1.0,1.0,1.0,1.0,1.0,13.0,13.0,12.0,15.0,11.0,7.0,SS17,sheath dress,pattern,2017-02-02,3,5,2,2017
214,4.0,1.0,0.0,1.0,4.0,6.0,7.0,5.0,3.0,3.0,1.0,3.0,SS17,printed,white,2017-02-02,3,5,2,2017
215,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,25.0,35.0,34.0,30.0,SS17,short coat,black,2017-02-03,4,5,2,2017
216,1.0,8.0,6.0,4.0,9.0,5.0,6.0,13.0,3.0,3.0,6.0,4.0,SS17,doll dress,beige,2017-02-03,4,5,2,2017
217,1.0,0.0,0.0,1.0,13.0,14.0,14.0,7.0,5.0,6.0,3.0,2.0,SS17,short coat,black,2017-02-03,4,5,2,2017
218,1.0,1.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,6.0,SS17,solid colours,black,2017-02-03,4,5,2,2017
219,1.0,1.0,0.0,3.0,7.0,8.0,5.0,8.0,4.0,4.0,4.0,6.0,SS17,sleeveless,black,2017-02-04,5,5,2,2017
220,1.0,7.0,5.0,3.0,3.0,2.0,3.0,4.0,0.0,1.0,3.0,0.0,SS17,long sleeve,black,2017-02-04,5,5,2,2017
221,1.0,0.0,1.0,2.0,5.0,5.0,10.0,5.0,8.0,5.0,1.0,3.0,SS17,long sleeve,white,2017-02-04,5,5,2,2017
222,1.0,0.0,5.0,1.0,7.0,2.0,6.0,5.0,4.0,21.0,10.0,18.0,SS17,sheath dress,pattern,2017-02-04,5,5,2,2017
223,2.0,1.0,4.0,1.0,1.0,2.0,23.0,29.0,29.0,21.0,9.0,5.0,SS17,long sleeve,pattern,2017-02-04,5,5,2,2017
224,1.0,0.0,6.0,8.0,9.0,12.0,13.0,15.0,7.0,10.0,5.0,1.0,SS17,culottes,pink,2017-02-04,5,5,2,2017
225,1.0,0.0,0.0,0.0,0.0,0.0,3.0,2.0,2.0,3.0,1.0,1.0,SS17,long sleeve,white,2017-02-04,5,5,2,2017
226,2.0,1.0,2.0,3.0,7.0,0.0,5.0,8.0,5.0,5.0,1.0,0.0,SS17,long sleeve,blue,2017-02-04,5,5,2,2017
227,1.0,0.0,1.0,4.0,15.0,21.0,13.0,5.0,12.0,4.0,2.0,2.0,SS17,sleeveless,pattern,2017-02-04,5,5,2,2017
228,2.0,2.0,4.0,5.0,6.0,3.0,4.0,4.0,4.0,3.0,5.0,0.0,SS17,long sleeve,pattern,2017-02-04,5,5,2,2017
229,2.0,2.0,3.0,1.0,4.0,2.0,4.0,5.0,6.0,5.0,4.0,0.0,SS17,printed,green,2017-02-05,6,5,2,2017
230,1.0,2.0,2.0,0.0,3.0,1.0,6.0,3.0,0.0,3.0,0.0,0.0,SS17,trapeze dress,green,2017-02-05,6,5,2,2017
231,1.0,1.0,2.0,1.0,3.0,1.0,9.0,21.0,9.0,12.0,4.0,2.0,SS17,trapeze dress,yellow,2017-02-05,6,5,2,2017
232,3.0,2.0,2.0,4.0,2.0,18.0,24.0,13.0,9.0,9.0,5.0,5.0,SS17,sheath dress,pattern,2017-02-06,0,6,2,2017
233,4.0,0.0,2.0,2.0,5.0,2.0,3.0,2.0,6.0,0.0,0.0,0.0,SS17,solid colours,blue,2017-02-06,0,6,2,2017
234,1.0,7.0,15.0,13.0,19.0,7.0,13.0,7.0,2.0,8.0,1.0,0.0,SS17,culottes,military green,2017-02-06,0,6,2,2017
235,3.0,2.0,1.0,3.0,2.0,4.0,2.0,1.0,4.0,0.0,11.0,17.0,SS17,short coat,black,2017-02-06,0,6,2,2017
236,4.0,0.0,0.0,1.0,5.0,3.0,0.0,1.0,0.0,2.0,13.0,18.0,SS17,long sleeve,pattern,2017-02-06,0,6,2,2017
237,7.0,19.0,27.0,19.0,11.0,11.0,6.0,2.0,2.0,3.0,0.0,1.0,SS17,long sleeve,sky,2017-02-07,1,6,2,2017
238,1.0,0.0,0.0,0.0,1.0,1.0,1.0,19.0,31.0,25.0,12.0,5.0,SS17,short coat,pink,2017-02-07,1,6,2,2017
239,3.0,2.0,3.0,4.0,4.0,18.0,43.0,42.0,41.0,30.0,28.0,30.0,SS17,culottes,black,2017-02-07,1,6,2,2017
240,2.0,1.0,1.0,4.0,2.0,10.0,7.0,12.0,8.0,5.0,1.0,3.0,SS17,midi skirt,black,2017-02-07,1,6,2,2017
241,1.0,4.0,2.0,2.0,2.0,1.0,0.0,1.0,11.0,4.0,4.0,2.0,SS17,miniskirt,black,2017-02-07,1,6,2,2017
242,2.0,3.0,1.0,5.0,2.0,6.0,7.0,2.0,6.0,5.0,2.0,1.0,SS17,short sleeves,green,2017-02-08,2,6,2,2017
243,2.0,3.0,2.0,2.0,4.0,2.0,3.0,2.0,1.0,2.0,7.0,8.0,SS17,culottes,black,2017-02-08,2,6,2,2017
244,1.0,4.0,5.0,7.0,2.0,5.0,8.0,5.0,2.0,4.0,2.0,1.0,SS17,long sleeve,black,2017-02-08,2,6,2,2017
245,4.0,1.0,6.0,3.0,3.0,2.0,8.0,3.0,0.0,4.0,2.0,1.0,SS17,short sleeves,beige,2017-02-08,2,6,2,2017
246,6.0,2.0,1.0,6.0,10.0,13.0,15.0,4.0,10.0,0.0,2.0,4.0,SS17,short coat,red,2017-02-08,2,6,2,2017
247,4.0,3.0,1.0,1.0,0.0,2.0,4.0,5.0,0.0,3.0,9.0,24.0,SS17,short coat,mud,2017-02-08,2,6,2,2017
248,6.0,6.0,4.0,10.0,6.0,2.0,9.0,5.0,1.0,1.0,3.0,0.0,SS17,short coat,beige,2017-02-08,2,6,2,2017
249,2.0,3.0,1.0,0.0,2.0,4.0,15.0,11.0,16.0,7.0,7.0,5.0,SS17,sleeveless,green,2017-02-08,2,6,2,2017
250,1.0,1.0,0.0,7.0,6.0,8.0,7.0,9.0,8.0,5.0,6.0,4.0,SS17,sheath dress,black,2017-02-08,2,6,2,2017
251,1.0,0.0,1.0,1.0,4.0,1.0,0.0,0.0,1.0,0.0,0.0,3.0,SS17,sleeveless,white,2017-02-09,3,6,2,2017
252,2.0,1.0,2.0,2.0,7.0,5.0,4.0,6.0,3.0,6.0,2.0,1.0,SS17,sheath dress,green,2017-02-09,3,6,2,2017
253,1.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,0.0,SS17,midi skirt,green,2017-02-09,3,6,2,2017
254,2.0,1.0,1.0,2.0,4.0,1.0,0.0,0.0,4.0,1.0,7.0,1.0,SS17,culottes,blue,2017-02-09,3,6,2,2017
255,3.0,6.0,2.0,4.0,3.0,3.0,1.0,5.0,23.0,12.0,8.0,8.0,SS17,long sleeve,white,2017-02-09,3,6,2,2017
256,8.0,8.0,19.0,7.0,15.0,3.0,4.0,2.0,4.0,0.0,0.0,0.0,SS17,long sleeve,white,2017-02-09,3,6,2,2017
257,4.0,7.0,20.0,18.0,11.0,19.0,10.0,8.0,3.0,0.0,2.0,0.0,SS17,short coat,black,2017-02-09,3,6,2,2017
258,9.0,4.0,6.0,13.0,10.0,8.0,11.0,3.0,11.0,4.0,6.0,2.0,SS17,midi skirt,black,2017-02-09,3,6,2,2017
259,1.0,4.0,4.0,4.0,4.0,4.0,3.0,2.0,12.0,9.0,0.0,2.0,SS17,patterned,pattern,2017-02-09,3,6,2,2017
260,1.0,0.0,0.0,0.0,8.0,10.0,11.0,3.0,11.0,11.0,9.0,6.0,SS17,long dress,black,2017-02-10,4,6,2,2017
261,1.0,0.0,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,SS17,solid colours,black,2017-02-10,4,6,2,2017
262,3.0,2.0,3.0,3.0,2.0,6.0,8.0,5.0,2.0,4.0,49.0,52.0,SS17,short coat,military green,2017-02-10,4,6,2,2017
263,3.0,7.0,12.0,15.0,19.0,20.0,22.0,19.0,12.0,9.0,9.0,1.0,SS17,long sleeve,black,2017-02-10,4,6,2,2017
264,2.0,1.0,1.0,1.0,4.0,0.0,1.0,1.0,4.0,2.0,0.0,0.0,SS17,long sleeve,black,2017-02-10,4,6,2,2017
265,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,5.0,8.0,SS17,trapeze dress,red,2017-02-10,4,6,2,2017
266,2.0,2.0,13.0,11.0,8.0,8.0,3.0,5.0,9.0,4.0,2.0,1.0,SS17,long sleeve,pattern,2017-02-11,5,6,2,2017
267,1.0,1.0,1.0,2.0,4.0,3.0,0.0,0.0,2.0,1.0,6.0,9.0,SS17,long sleeve,pattern,2017-02-11,5,6,2,2017
268,2.0,1.0,2.0,5.0,1.0,5.0,2.0,2.0,1.0,2.0,3.0,7.0,SS17,short coat,black,2017-02-11,5,6,2,2017
269,1.0,1.0,0.0,2.0,0.0,0.0,0.0,0.0,1.0,0.0,7.0,7.0,SS17,midi skirt,black,2017-02-11,5,6,2,2017
270,2.0,0.0,2.0,1.0,1.0,6.0,14.0,8.0,8.0,2.0,1.0,1.0,SS17,solid colours,black,2017-02-11,5,6,2,2017
271,2.0,0.0,2.0,3.0,1.0,2.0,2.0,5.0,2.0,1.0,3.0,2.0,SS17,midi skirt,jeans,2017-02-11,5,6,2,2017
272,2.0,2.0,3.0,3.0,3.0,12.0,20.0,15.0,14.0,8.0,10.0,6.0,SS17,long sleeve,pattern,2017-02-11,5,6,2,2017
273,3.0,1.0,5.0,1.0,5.0,5.0,2.0,0.0,2.0,2.0,8.0,4.0,SS17,long sleeve,military green,2017-02-11,5,6,2,2017
274,1.0,3.0,3.0,4.0,7.0,11.0,6.0,6.0,4.0,4.0,7.0,4.0,SS17,patterned,pattern,2017-02-11,5,6,2,2017
275,1.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,3.0,1.0,1.0,1.0,SS17,solid colours,black,2017-02-11,5,6,2,2017
276,1.0,2.0,7.0,1.0,5.0,5.0,10.0,3.0,10.0,1.0,4.0,2.0,SS17,sheath dress,black,2017-02-11,5,6,2,2017
277,4.0,4.0,5.0,2.0,2.0,1.0,4.0,5.0,3.0,1.0,1.0,1.0,SS17,short coat,jeans,2017-02-11,5,6,2,2017
278,1.0,9.0,17.0,17.0,7.0,7.0,4.0,7.0,32.0,25.0,10.0,9.0,SS17,long sleeve,military green,2017-02-11,5,6,2,2017
279,2.0,4.0,10.0,6.0,14.0,6.0,9.0,7.0,8.0,3.0,5.0,4.0,SS17,culottes,black,2017-02-11,5,6,2,2017
280,1.0,0.0,0.0,3.0,5.0,1.0,2.0,1.0,2.0,0.0,1.0,2.0,SS17,doll dress,pattern,2017-02-11,5,6,2,2017
281,1.0,0.0,0.0,6.0,1.0,6.0,7.0,4.0,4.0,5.0,1.0,2.0,SS17,doll dress,pattern,2017-02-11,5,6,2,2017
282,1.0,1.0,4.0,5.0,1.0,1.0,6.0,2.0,2.0,4.0,4.0,4.0,SS17,long sleeve,gold,2017-02-12,6,6,2,2017
283,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,SS17,midi skirt,pink,2017-02-12,6,6,2,2017
284,1.0,6.0,1.0,4.0,3.0,3.0,1.0,2.0,2.0,6.0,36.0,46.0,SS17,long sleeve,bronze,2017-02-12,6,6,2,2017
285,2.0,0.0,1.0,0.0,0.0,1.0,3.0,1.0,3.0,0.0,1.0,1.0,SS17,solid colours,military green,2017-02-13,0,7,2,2017
286,2.0,2.0,4.0,7.0,5.0,7.0,6.0,12.0,6.0,6.0,6.0,1.0,SS17,long sleeve,pink,2017-02-13,0,7,2,2017
287,6.0,17.0,11.0,9.0,10.0,3.0,3.0,18.0,13.0,3.0,2.0,1.0,SS17,long sleeve,pink,2017-02-13,0,7,2,2017
288,2.0,4.0,6.0,9.0,12.0,14.0,11.0,9.0,10.0,6.0,6.0,3.0,SS17,short coat,leather,2017-02-13,0,7,2,2017
289,9.0,20.0,23.0,17.0,38.0,36.0,27.0,33.0,42.0,30.0,32.0,18.0,SS17,solid colours,pink,2017-02-14,1,7,2,2017
290,9.0,10.0,14.0,19.0,21.0,10.0,19.0,11.0,14.0,9.0,3.0,4.0,SS17,culottes,black,2017-02-14,1,7,2,2017
291,5.0,6.0,10.0,5.0,9.0,6.0,4.0,3.0,3.0,2.0,0.0,0.0,SS17,long sleeve,pearl,2017-02-14,1,7,2,2017
292,1.0,2.0,0.0,1.0,3.0,7.0,9.0,6.0,3.0,2.0,3.0,1.0,SS17,kimono dress,pattern,2017-02-14,1,7,2,2017
293,2.0,4.0,9.0,5.0,5.0,12.0,6.0,9.0,7.0,4.0,5.0,5.0,SS17,medium coat,blue,2017-02-15,2,7,2,2017
294,1.0,0.0,0.0,1.0,0.0,3.0,2.0,3.0,8.0,0.0,2.0,0.0,SS17,culottes,jeans,2017-02-15,2,7,2,2017
295,2.0,2.0,1.0,2.0,6.0,7.0,5.0,3.0,2.0,0.0,3.0,0.0,SS17,long sleeve,pattern,2017-02-15,2,7,2,2017
296,1.0,0.0,3.0,1.0,7.0,13.0,6.0,11.0,2.0,5.0,3.0,3.0,SS17,sheath dress,pattern,2017-02-15,2,7,2,2017
297,1.0,6.0,2.0,2.0,1.0,1.0,2.0,6.0,3.0,1.0,2.0,0.0,SS17,long sleeve,white,2017-02-16,3,7,2,2017
298,1.0,0.0,7.0,10.0,9.0,12.0,13.0,9.0,15.0,7.0,7.0,4.0,SS17,short coat,cream,2017-02-16,3,7,2,2017
299,1.0,1.0,0.0,0.0,2.0,7.0,3.0,9.0,1.0,1.0,1.0,0.0,SS17,solid colours,silver,2017-02-16,3,7,2,2017
300,2.0,0.0,2.0,1.0,19.0,47.0,36.0,63.0,51.0,25.0,41.0,26.0,SS17,long sleeve,jeans,2017-02-16,3,7,2,2017
301,4.0,5.0,6.0,7.0,4.0,5.0,1.0,23.0,10.0,16.0,8.0,7.0,SS17,culottes,jeans,2017-02-16,3,7,2,2017
302,1.0,0.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,4.0,9.0,9.0,SS17,long sleeve,beige,2017-02-16,3,7,2,2017
303,6.0,7.0,14.0,7.0,4.0,6.0,5.0,5.0,5.0,3.0,0.0,2.0,SS17,long sleeve,black,2017-02-16,3,7,2,2017
304,3.0,4.0,2.0,2.0,3.0,3.0,1.0,2.0,4.0,2.0,0.0,0.0,SS17,patterned,pattern,2017-02-16,3,7,2,2017
305,3.0,7.0,10.0,10.0,7.0,7.0,13.0,8.0,4.0,6.0,4.0,9.0,SS17,medium coat,beige,2017-02-16,3,7,2,2017
306,2.0,5.0,10.0,14.0,16.0,15.0,14.0,5.0,18.0,12.0,11.0,3.0,SS17,solid colours,silver,2017-02-17,4,7,2,2017
307,2.0,0.0,0.0,0.0,1.0,2.0,4.0,9.0,8.0,2.0,4.0,5.0,SS17,long sleeve,pattern,2017-02-17,4,7,2,2017
308,2.0,3.0,9.0,2.0,14.0,9.0,8.0,5.0,9.0,5.0,1.0,2.0,SS17,short coat,blue,2017-02-17,4,7,2,2017
309,4.0,1.0,5.0,4.0,2.0,4.0,2.0,27.0,9.0,4.0,9.0,6.0,SS17,patterned,pattern,2017-02-17,4,7,2,2017
310,2.0,0.0,1.0,0.0,16.0,18.0,20.0,30.0,10.0,8.0,8.0,6.0,SS17,long sleeve,black,2017-02-17,4,7,2,2017
311,2.0,2.0,2.0,4.0,1.0,2.0,3.0,0.0,3.0,0.0,0.0,0.0,SS17,patterned,pattern,2017-02-17,4,7,2,2017
312,1.0,3.0,3.0,3.0,4.0,1.0,1.0,3.0,3.0,2.0,1.0,0.0,SS17,solid colours,pink,2017-02-18,5,7,2,2017
313,1.0,2.0,8.0,15.0,8.0,6.0,4.0,6.0,2.0,6.0,4.0,3.0,SS17,long sleeve,silver,2017-02-18,5,7,2,2017
314,1.0,2.0,5.0,5.0,6.0,4.0,7.0,2.0,4.0,2.0,3.0,3.0,SS17,short sleeves,white,2017-02-18,5,7,2,2017
315,1.0,1.0,3.0,2.0,4.0,4.0,4.0,3.0,0.0,4.0,2.0,0.0,SS17,patterned,pattern,2017-02-18,5,7,2,2017
316,1.0,2.0,4.0,6.0,5.0,6.0,5.0,3.0,6.0,1.0,0.0,1.0,SS17,solid colours,black,2017-02-19,6,7,2,2017
317,1.0,0.0,1.0,0.0,0.0,0.0,1.0,3.0,3.0,4.0,5.0,1.0,SS17,culottes,jeans,2017-02-19,6,7,2,2017
318,1.0,2.0,7.0,9.0,6.0,9.0,7.0,6.0,5.0,2.0,4.0,2.0,SS17,culottes,white,2017-02-19,6,7,2,2017
319,1.0,8.0,12.0,8.0,8.0,5.0,10.0,5.0,2.0,2.0,2.0,1.0,SS17,long sleeve,white,2017-02-19,6,7,2,2017
320,1.0,6.0,6.0,12.0,11.0,6.0,3.0,7.0,2.0,5.0,2.0,0.0,SS17,long sleeve,sky,2017-02-19,6,7,2,2017
321,1.0,4.0,6.0,3.0,3.0,2.0,1.0,43.0,20.0,15.0,11.0,16.0,SS17,short coat,black,2017-02-19,6,7,2,2017
322,1.0,1.0,3.0,2.0,4.0,0.0,1.0,4.0,1.0,2.0,0.0,0.0,SS17,midi skirt,pattern,2017-02-20,0,8,2,2017
323,1.0,2.0,1.0,2.0,2.0,2.0,1.0,2.0,4.0,7.0,4.0,19.0,SS17,solid colours,beige,2017-02-20,0,8,2,2017
324,4.0,4.0,9.0,15.0,10.0,10.0,8.0,5.0,2.0,5.0,2.0,1.0,SS17,culottes,jeans,2017-02-20,0,8,2,2017
325,4.0,3.0,5.0,0.0,3.0,1.0,3.0,2.0,0.0,2.0,1.0,3.0,SS17,midi skirt,black,2017-02-20,0,8,2,2017
326,1.0,12.0,14.0,16.0,14.0,18.0,10.0,7.0,4.0,7.0,7.0,5.0,SS17,long coat,red,2017-02-20,0,8,2,2017
327,1.0,3.0,5.0,4.0,7.0,2.0,8.0,5.0,2.0,2.0,1.0,9.0,SS17,sleeveless,beige,2017-02-20,0,8,2,2017
328,4.0,7.0,15.0,15.0,10.0,8.0,6.0,8.0,0.0,1.0,1.0,0.0,SS17,short coat,jeans,2017-02-21,1,8,2,2017
329,2.0,1.0,3.0,0.0,2.0,2.0,2.0,4.0,0.0,2.0,0.0,1.0,SS17,sleeveless,black,2017-02-21,1,8,2,2017
330,5.0,5.0,14.0,18.0,14.0,20.0,14.0,8.0,11.0,3.0,2.0,1.0,SS17,solid colours,blue,2017-02-21,1,8,2,2017
331,2.0,1.0,1.0,1.0,4.0,1.0,1.0,2.0,1.0,4.0,1.0,1.0,SS17,long sleeve,black,2017-02-21,1,8,2,2017
332,4.0,13.0,7.0,11.0,7.0,9.0,6.0,8.0,8.0,7.0,2.0,1.0,SS17,culottes,black,2017-02-21,1,8,2,2017
333,1.0,9.0,9.0,7.0,13.0,16.0,15.0,15.0,5.0,5.0,8.0,3.0,SS17,short coat,red,2017-02-21,1,8,2,2017
334,2.0,3.0,9.0,13.0,17.0,24.0,16.0,16.0,17.0,13.0,15.0,2.0,SS17,short coat,blue,2017-02-22,2,8,2,2017
335,3.0,7.0,9.0,19.0,15.0,11.0,16.0,10.0,5.0,6.0,3.0,1.0,SS17,culottes,jeans,2017-02-22,2,8,2,2017
336,1.0,0.0,3.0,4.0,0.0,2.0,1.0,0.0,3.0,3.0,1.0,1.0,SS17,solid colours,black,2017-02-23,3,8,2,2017
337,1.0,1.0,0.0,3.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,SS17,midi skirt,green,2017-02-23,3,8,2,2017
338,2.0,13.0,14.0,15.0,20.0,13.0,6.0,8.0,8.0,9.0,9.0,6.0,SS17,long coat,black,2017-02-23,3,8,2,2017
339,3.0,12.0,11.0,8.0,7.0,5.0,4.0,5.0,8.0,8.0,6.0,4.0,SS17,tracksuit,black,2017-02-23,3,8,2,2017
340,1.0,0.0,1.0,4.0,8.0,7.0,4.0,3.0,2.0,1.0,0.0,1.0,SS17,sheath dress,black,2017-02-23,3,8,2,2017
341,1.0,1.0,12.0,7.0,6.0,1.0,10.0,4.0,3.0,2.0,1.0,1.0,SS17,culottes,jeans,2017-02-23,3,8,2,2017
342,1.0,2.0,1.0,1.0,1.0,0.0,3.0,1.0,5.0,2.0,0.0,0.0,SS17,long sleeve,black,2017-02-23,3,8,2,2017
343,1.0,12.0,11.0,7.0,6.0,5.0,6.0,10.0,4.0,3.0,1.0,0.0,SS17,doll dress,pattern,2017-02-24,4,8,2,2017
344,1.0,0.0,0.0,2.0,0.0,1.0,0.0,1.0,4.0,1.0,0.0,0.0,SS17,sleeveless,silver,2017-02-24,4,8,2,2017
345,2.0,1.0,5.0,14.0,11.0,15.0,11.0,10.0,2.0,4.0,1.0,2.0,SS17,culottes,jeans,2017-02-24,4,8,2,2017
346,4.0,7.0,13.0,29.0,22.0,15.0,18.0,16.0,10.0,9.0,5.0,3.0,SS17,short coat,black,2017-02-25,5,8,2,2017
347,1.0,0.0,3.0,2.0,4.0,5.0,2.0,7.0,2.0,1.0,1.0,0.0,SS17,sheath dress,black,2017-02-25,5,8,2,2017
348,1.0,2.0,2.0,8.0,26.0,10.0,15.0,5.0,5.0,6.0,8.0,3.0,SS17,short coat,black,2017-02-25,5,8,2,2017
349,1.0,0.0,7.0,2.0,5.0,6.0,3.0,3.0,2.0,1.0,0.0,1.0,SS17,sleeveless,white,2017-02-25,5,8,2,2017
350,1.0,7.0,0.0,3.0,1.0,5.0,4.0,4.0,2.0,2.0,1.0,1.0,SS17,sheath dress,black,2017-02-25,5,8,2,2017
351,2.0,3.0,7.0,5.0,1.0,2.0,2.0,7.0,19.0,16.0,13.0,13.0,SS17,culottes,military green,2017-02-25,5,8,2,2017
352,1.0,3.0,0.0,2.0,5.0,4.0,2.0,4.0,2.0,4.0,4.0,2.0,SS17,culottes,blue,2017-02-25,5,8,2,2017
353,1.0,8.0,9.0,7.0,7.0,12.0,19.0,12.0,13.0,3.0,3.0,2.0,SS17,long sleeve,pattern,2017-02-25,5,8,2,2017
354,1.0,1.0,0.0,2.0,0.0,1.0,3.0,0.0,10.0,18.0,11.0,4.0,SS17,culottes,black,2017-02-25,5,8,2,2017
355,1.0,3.0,0.0,1.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,SS17,solid colours,blue,2017-02-25,5,8,2,2017
356,1.0,1.0,2.0,2.0,6.0,5.0,3.0,6.0,1.0,7.0,0.0,0.0,SS17,long sleeve,pattern,2017-02-26,6,8,2,2017
