0,1,2,3,4,5,6,7,8,9,10,11
55.0,71.0,113.0,126.0,94.0,121.0,76.0,54.0,30.0,20.0,18.0,12.0
2.0,1.0,0.0,1.0,0.0,0.0,6.0,3.0,0.0,3.0,2.0,2.0
2.0,0.0,0.0,1.0,1.0,1.0,10.0,2.0,7.0,2.0,0.0,2.0
2.0,0.0,15.0,35.0,28.0,55.0,42.0,40.0,34.0,28.0,28.0,34.0
7.0,10.0,8.0,13.0,15.0,20.0,18.0,7.0,13.0,10.0,7.0,6.0
31.0,28.0,46.0,64.0,60.0,52.0,63.0,47.0,37.0,23.0,20.0,3.0
10.0,7.0,16.0,28.0,21.0,26.0,23.0,17.0,20.0,10.0,12.0,13.0
3.0,26.0,32.0,25.0,25.0,36.0,34.0,26.0,27.0,20.0,11.0,18.0
2.0,0.0,0.0,1.0,30.0,44.0,46.0,39.0,41.0,54.0,32.0,44.0
6.0,11.0,10.0,8.0,8.0,13.0,8.0,13.0,10.0,6.0,1.0,3.0
2.0,13.0,25.0,22.0,15.0,20.0,12.0,10.0,13.0,5.0,5.0,2.0
27.0,17.0,15.0,15.0,20.0,30.0,22.0,13.0,16.0,12.0,12.0,27.0
1.0,0.0,25.0,41.0,42.0,37.0,44.0,54.0,35.0,49.0,31.0,30.0
1.0,2.0,1.0,12.0,12.0,10.0,10.0,6.0,5.0,6.0,5.0,8.0
5.0,1.0,0.0,3.0,3.0,13.0,17.0,175.0,226.0,176.0,88.0,61.0
5.0,3.0,0.0,8.0,6.0,10.0,8.0,10.0,10.0,6.0,7.0,3.0
26.0,32.0,35.0,42.0,71.0,90.0,85.0,57.0,52.0,36.0,30.0,36.0
5.0,2.0,2.0,13.0,25.0,11.0,15.0,11.0,7.0,7.0,10.0,10.0
49.0,68.0,89.0,143.0,209.0,243.0,179.0,151.0,134.0,76.0,68.0,22.0
7.0,1.0,5.0,3.0,6.0,5.0,7.0,2.0,10.0,3.0,1.0,2.0
1.0,1.0,0.0,0.0,0.0,3.0,51.0,65.0,45.0,79.0,57.0,57.0
5.0,3.0,1.0,2.0,2.0,2.0,12.0,5.0,5.0,6.0,7.0,12.0
2.0,25.0,28.0,27.0,11.0,22.0,16.0,8.0,13.0,11.0,0.0,2.0
6.0,27.0,27.0,23.0,25.0,26.0,18.0,23.0,27.0,12.0,8.0,10.0
11.0,20.0,35.0,21.0,36.0,56.0,54.0,46.0,45.0,28.0,68.0,65.0
5.0,0.0,21.0,108.0,90.0,65.0,54.0,52.0,60.0,51.0,50.0,30.0
1.0,0.0,0.0,2.0,30.0,27.0,34.0,35.0,31.0,47.0,32.0,42.0
3.0,8.0,1.0,1.0,0.0,20.0,36.0,45.0,64.0,68.0,41.0,37.0
1.0,3.0,11.0,13.0,6.0,11.0,15.0,7.0,13.0,2.0,6.0,3.0
12.0,26.0,49.0,76.0,83.0,90.0,64.0,86.0,52.0,44.0,26.0,20.0
1.0,21.0,20.0,37.0,27.0,26.0,20.0,18.0,22.0,18.0,11.0,6.0
2.0,17.0,20.0,31.0,47.0,59.0,71.0,56.0,31.0,45.0,32.0,13.0
1.0,1.0,1.0,0.0,5.0,0.0,17.0,6.0,10.0,18.0,6.0,5.0
1.0,1.0,32.0,64.0,86.0,117.0,100.0,115.0,127.0,99.0,56.0,46.0
2.0,2.0,31.0,46.0,66.0,114.0,104.0,147.0,78.0,107.0,52.0,50.0
1.0,1.0,0.0,2.0,3.0,8.0,3.0,7.0,8.0,5.0,1.0,3.0
11.0,26.0,28.0,44.0,39.0,99.0,94.0,90.0,61.0,56.0,28.0,22.0
1.0,2.0,37.0,86.0,123.0,231.0,219.0,175.0,176.0,167.0,89.0,88.0
1.0,86.0,123.0,166.0,162.0,264.0,276.0,213.0,273.0,339.0,243.0,258.0
1.0,17.0,49.0,66.0,55.0,64.0,75.0,68.0,76.0,44.0,40.0,71.0
1.0,1.0,11.0,26.0,13.0,23.0,12.0,17.0,18.0,16.0,13.0,12.0
2.0,49.0,65.0,83.0,114.0,150.0,138.0,127.0,105.0,142.0,122.0,73.0
2.0,0.0,12.0,35.0,30.0,17.0,22.0,13.0,16.0,20.0,16.0,18.0
5.0,0.0,2.0,21.0,28.0,31.0,34.0,31.0,27.0,16.0,12.0,17.0
1.0,0.0,12.0,23.0,8.0,12.0,11.0,5.0,15.0,11.0,23.0,18.0
1.0,28.0,31.0,41.0,69.0,59.0,64.0,46.0,59.0,37.0,32.0,25.0
3.0,88.0,97.0,90.0,139.0,158.0,156.0,118.0,113.0,105.0,61.0,27.0
1.0,5.0,2.0,5.0,6.0,7.0,1.0,0.0,0.0,1.0,2.0,7.0
50.0,70.0,78.0,89.0,75.0,68.0,51.0,23.0,34.0,18.0,10.0,10.0
2.0,1.0,2.0,3.0,3.0,2.0,2.0,1.0,3.0,1.0,1.0,0.0
37.0,41.0,46.0,66.0,61.0,57.0,42.0,45.0,47.0,26.0,25.0,5.0
22.0,42.0,56.0,50.0,44.0,35.0,20.0,35.0,11.0,20.0,10.0,8.0
12.0,10.0,12.0,6.0,17.0,6.0,10.0,5.0,0.0,3.0,2.0,0.0
1.0,5.0,15.0,17.0,20.0,17.0,21.0,10.0,7.0,5.0,7.0,8.0
15.0,8.0,12.0,18.0,12.0,15.0,16.0,10.0,12.0,17.0,-1.0,0.0
1.0,17.0,30.0,35.0,23.0,34.0,31.0,32.0,41.0,26.0,11.0,10.0
2.0,6.0,2.0,0.0,7.0,5.0,5.0,11.0,0.0,1.0,3.0,0.0
5.0,6.0,8.0,11.0,6.0,8.0,11.0,5.0,3.0,2.0,3.0,1.0
28.0,50.0,78.0,51.0,50.0,46.0,64.0,34.0,30.0,23.0,16.0,8.0
6.0,2.0,6.0,6.0,1.0,6.0,3.0,8.0,2.0,7.0,1.0,2.0
13.0,13.0,11.0,15.0,21.0,21.0,25.0,35.0,12.0,8.0,10.0,7.0
5.0,10.0,10.0,7.0,36.0,57.0,44.0,78.0,64.0,31.0,47.0,32.0
6.0,5.0,8.0,8.0,16.0,32.0,12.0,17.0,6.0,6.0,7.0,8.0
27.0,20.0,75.0,103.0,118.0,98.0,108.0,85.0,148.0,73.0,80.0,63.0
28.0,70.0,95.0,113.0,100.0,100.0,102.0,69.0,56.0,45.0,39.0,44.0
3.0,15.0,36.0,45.0,68.0,79.0,80.0,71.0,84.0,75.0,92.0,70.0
2.0,23.0,49.0,79.0,131.0,112.0,103.0,78.0,102.0,73.0,66.0,32.0
1.0,2.0,10.0,3.0,8.0,18.0,10.0,11.0,5.0,7.0,10.0,10.0
5.0,3.0,16.0,17.0,18.0,25.0,16.0,7.0,8.0,8.0,11.0,11.0
3.0,18.0,39.0,83.0,104.0,92.0,79.0,76.0,55.0,21.0,32.0,25.0
1.0,11.0,41.0,37.0,39.0,47.0,45.0,35.0,32.0,28.0,31.0,15.0
1.0,1.0,1.0,0.0,2.0,8.0,13.0,8.0,15.0,18.0,18.0,8.0
1.0,23.0,37.0,68.0,122.0,105.0,98.0,83.0,68.0,35.0,45.0,21.0
7.0,8.0,26.0,40.0,22.0,18.0,22.0,23.0,13.0,12.0,8.0,3.0
11.0,5.0,63.0,90.0,103.0,109.0,75.0,69.0,36.0,25.0,15.0,13.0
7.0,6.0,28.0,25.0,21.0,17.0,26.0,22.0,20.0,18.0,2.0,2.0
17.0,16.0,26.0,18.0,32.0,37.0,23.0,23.0,23.0,8.0,5.0,6.0
10.0,32.0,49.0,44.0,56.0,51.0,69.0,49.0,45.0,41.0,15.0,7.0
16.0,76.0,69.0,70.0,86.0,85.0,65.0,60.0,51.0,32.0,15.0,6.0
28.0,25.0,84.0,84.0,83.0,47.0,47.0,36.0,23.0,13.0,8.0,6.0
5.0,10.0,11.0,10.0,20.0,13.0,20.0,18.0,5.0,10.0,11.0,10.0
5.0,16.0,20.0,12.0,12.0,10.0,17.0,22.0,5.0,12.0,1.0,6.0
18.0,17.0,40.0,47.0,50.0,40.0,39.0,56.0,25.0,42.0,15.0,6.0
7.0,12.0,6.0,13.0,7.0,7.0,7.0,11.0,11.0,3.0,1.0,1.0
36.0,65.0,155.0,150.0,100.0,84.0,39.0,41.0,15.0,18.0,5.0,10.0
1.0,27.0,28.0,23.0,28.0,26.0,23.0,26.0,16.0,6.0,5.0,5.0
11.0,16.0,20.0,13.0,17.0,18.0,17.0,15.0,6.0,6.0,2.0,0.0
2.0,71.0,89.0,88.0,85.0,89.0,122.0,122.0,78.0,78.0,50.0,34.0
3.0,10.0,16.0,18.0,13.0,16.0,11.0,10.0,16.0,10.0,3.0,2.0
1.0,28.0,41.0,26.0,40.0,54.0,44.0,41.0,30.0,39.0,36.0,26.0
2.0,1.0,21.0,34.0,16.0,20.0,16.0,30.0,16.0,23.0,20.0,20.0
3.0,12.0,12.0,13.0,18.0,23.0,18.0,15.0,13.0,23.0,8.0,5.0
5.0,79.0,76.0,152.0,146.0,141.0,110.0,69.0,40.0,23.0,5.0,3.0
1.0,60.0,61.0,83.0,86.0,121.0,107.0,114.0,66.0,41.0,13.0,5.0
1.0,41.0,34.0,35.0,34.0,65.0,54.0,69.0,26.0,50.0,20.0,15.0
1.0,11.0,28.0,31.0,46.0,35.0,35.0,31.0,30.0,31.0,21.0,13.0
1.0,10.0,15.0,21.0,28.0,42.0,20.0,35.0,35.0,39.0,18.0,30.0
6.0,15.0,13.0,23.0,15.0,23.0,16.0,11.0,15.0,22.0,13.0,5.0
1.0,10.0,15.0,21.0,10.0,12.0,16.0,13.0,5.0,2.0,8.0,3.0
5.0,18.0,30.0,25.0,22.0,23.0,26.0,27.0,12.0,6.0,7.0,2.0
11.0,23.0,30.0,31.0,18.0,27.0,13.0,30.0,26.0,20.0,16.0,16.0
1.0,0.0,16.0,15.0,16.0,13.0,6.0,6.0,5.0,5.0,2.0,1.0
1.0,5.0,18.0,13.0,16.0,10.0,13.0,22.0,21.0,27.0,11.0,5.0
26.0,28.0,30.0,23.0,23.0,21.0,27.0,31.0,25.0,25.0,15.0,15.0
17.0,41.0,46.0,61.0,66.0,69.0,46.0,32.0,28.0,21.0,2.0,1.0
45.0,44.0,89.0,75.0,88.0,86.0,97.0,46.0,49.0,12.0,7.0,1.0
10.0,11.0,12.0,15.0,11.0,7.0,10.0,7.0,12.0,3.0,7.0,6.0
18.0,22.0,21.0,17.0,17.0,26.0,13.0,25.0,39.0,22.0,28.0,15.0
15.0,32.0,32.0,44.0,45.0,42.0,46.0,41.0,23.0,17.0,8.0,8.0
32.0,45.0,50.0,39.0,30.0,40.0,42.0,31.0,16.0,15.0,7.0,2.0
5.0,59.0,45.0,44.0,45.0,37.0,37.0,21.0,35.0,27.0,18.0,10.0
1.0,0.0,0.0,3.0,51.0,27.0,40.0,32.0,21.0,40.0,31.0,23.0
5.0,107.0,104.0,94.0,102.0,93.0,109.0,93.0,94.0,88.0,64.0,61.0
10.0,100.0,131.0,230.0,219.0,150.0,172.0,113.0,102.0,88.0,75.0,46.0
2.0,6.0,121.0,152.0,114.0,92.0,92.0,63.0,86.0,42.0,52.0,16.0
5.0,93.0,100.0,84.0,99.0,104.0,131.0,132.0,134.0,123.0,128.0,84.0
8.0,85.0,94.0,102.0,102.0,158.0,173.0,151.0,156.0,147.0,109.0,44.0
5.0,52.0,54.0,56.0,49.0,35.0,57.0,35.0,31.0,46.0,30.0,12.0
1.0,0.0,8.0,65.0,63.0,60.0,55.0,64.0,65.0,64.0,46.0,36.0
2.0,3.0,28.0,16.0,21.0,18.0,22.0,7.0,12.0,2.0,7.0,5.0
3.0,65.0,74.0,66.0,57.0,64.0,54.0,61.0,54.0,55.0,66.0,32.0
5.0,68.0,88.0,107.0,134.0,167.0,161.0,176.0,180.0,190.0,220.0,113.0
2.0,32.0,52.0,35.0,25.0,41.0,40.0,23.0,36.0,23.0,23.0,13.0
2.0,10.0,92.0,109.0,131.0,126.0,113.0,55.0,39.0,32.0,36.0,13.0
1.0,26.0,37.0,41.0,44.0,32.0,49.0,32.0,40.0,25.0,34.0,16.0
2.0,5.0,65.0,71.0,75.0,44.0,55.0,51.0,52.0,17.0,23.0,13.0
3.0,93.0,146.0,137.0,102.0,152.0,182.0,155.0,133.0,143.0,98.0,61.0
8.0,147.0,186.0,365.0,282.0,218.0,225.0,156.0,171.0,112.0,110.0,59.0
2.0,3.0,89.0,107.0,119.0,127.0,195.0,144.0,161.0,103.0,123.0,75.0
5.0,49.0,50.0,13.0,26.0,13.0,36.0,20.0,18.0,18.0,15.0,6.0
1.0,7.0,134.0,185.0,143.0,150.0,231.0,166.0,206.0,157.0,142.0,81.0
1.0,0.0,1.0,12.0,20.0,11.0,12.0,11.0,11.0,7.0,11.0,7.0
6.0,68.0,57.0,81.0,74.0,92.0,94.0,100.0,112.0,68.0,97.0,94.0
8.0,81.0,84.0,136.0,121.0,76.0,65.0,63.0,81.0,52.0,49.0,12.0
1.0,3.0,8.0,3.0,5.0,6.0,0.0,2.0,8.0,0.0,1.0,5.0
2.0,102.0,127.0,112.0,69.0,44.0,30.0,22.0,18.0,16.0,5.0,6.0
1.0,51.0,60.0,109.0,94.0,44.0,59.0,78.0,88.0,37.0,39.0,10.0
3.0,74.0,75.0,70.0,52.0,28.0,37.0,17.0,59.0,60.0,57.0,34.0
2.0,50.0,88.0,74.0,44.0,131.0,126.0,78.0,66.0,64.0,45.0,49.0
1.0,60.0,46.0,54.0,44.0,54.0,40.0,36.0,45.0,21.0,27.0,10.0
1.0,12.0,108.0,124.0,148.0,85.0,68.0,86.0,163.0,104.0,79.0,61.0
1.0,2.0,0.0,3.0,89.0,78.0,109.0,61.0,46.0,46.0,54.0,26.0
1.0,3.0,2.0,5.0,3.0,102.0,104.0,95.0,54.0,47.0,57.0,40.0
5.0,12.0,17.0,11.0,7.0,10.0,5.0,10.0,5.0,0.0,13.0,11.0
1.0,6.0,69.0,92.0,122.0,112.0,122.0,70.0,54.0,49.0,55.0,39.0
1.0,0.0,1.0,1.0,69.0,50.0,44.0,34.0,46.0,50.0,27.0,20.0
3.0,112.0,147.0,197.0,144.0,137.0,147.0,104.0,108.0,78.0,52.0,16.0
1.0,5.0,76.0,65.0,71.0,76.0,78.0,99.0,80.0,70.0,47.0,41.0
2.0,47.0,60.0,47.0,63.0,63.0,44.0,40.0,57.0,44.0,42.0,15.0
10.0,133.0,146.0,177.0,105.0,92.0,115.0,165.0,132.0,105.0,45.0,25.0
26.0,13.0,18.0,132.0,194.0,163.0,123.0,143.0,138.0,118.0,54.0,32.0
50.0,73.0,47.0,45.0,55.0,49.0,32.0,34.0,30.0,21.0,13.0,8.0
3.0,36.0,45.0,41.0,56.0,79.0,37.0,44.0,44.0,23.0,17.0,16.0
25.0,31.0,12.0,23.0,22.0,34.0,17.0,20.0,25.0,21.0,11.0,7.0
27.0,55.0,49.0,44.0,28.0,13.0,7.0,8.0,2.0,0.0,0.0,1.0
18.0,10.0,8.0,10.0,6.0,6.0,5.0,2.0,10.0,3.0,1.0,0.0
3.0,3.0,1.0,5.0,85.0,73.0,49.0,34.0,26.0,12.0,11.0,3.0
2.0,0.0,2.0,117.0,100.0,88.0,69.0,94.0,47.0,51.0,26.0,26.0
16.0,21.0,10.0,17.0,20.0,7.0,7.0,1.0,2.0,0.0,0.0,0.0
2.0,54.0,39.0,85.0,60.0,42.0,21.0,36.0,30.0,12.0,22.0,11.0
5.0,73.0,69.0,47.0,64.0,47.0,31.0,32.0,16.0,10.0,5.0,6.0
5.0,56.0,61.0,85.0,74.0,63.0,50.0,50.0,40.0,47.0,26.0,16.0
8.0,25.0,22.0,41.0,34.0,26.0,22.0,39.0,11.0,17.0,17.0,13.0
1.0,2.0,3.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0
3.0,131.0,157.0,148.0,105.0,70.0,90.0,152.0,121.0,99.0,52.0,36.0
1.0,11.0,10.0,6.0,10.0,11.0,2.0,8.0,2.0,5.0,0.0,1.0
1.0,51.0,57.0,73.0,61.0,78.0,52.0,37.0,42.0,36.0,22.0,12.0
1.0,3.0,15.0,11.0,15.0,8.0,3.0,7.0,2.0,3.0,-1.0,0.0
5.0,88.0,81.0,114.0,121.0,119.0,73.0,70.0,84.0,49.0,51.0,32.0
2.0,56.0,51.0,41.0,47.0,51.0,32.0,36.0,16.0,17.0,18.0,17.0
2.0,1.0,13.0,75.0,121.0,187.0,132.0,126.0,73.0,57.0,45.0,30.0
3.0,28.0,28.0,30.0,32.0,35.0,30.0,31.0,13.0,26.0,16.0,7.0
1.0,56.0,45.0,54.0,44.0,83.0,32.0,39.0,36.0,25.0,17.0,10.0
1.0,66.0,63.0,81.0,51.0,49.0,54.0,25.0,11.0,10.0,6.0,0.0
1.0,2.0,12.0,80.0,155.0,179.0,103.0,93.0,59.0,64.0,42.0,50.0
5.0,71.0,50.0,85.0,76.0,60.0,42.0,34.0,22.0,35.0,20.0,13.0
2.0,28.0,30.0,36.0,36.0,44.0,22.0,10.0,18.0,20.0,20.0,16.0
1.0,0.0,3.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,0.0
1.0,13.0,6.0,6.0,7.0,15.0,20.0,12.0,10.0,11.0,1.0,0.0
1.0,57.0,73.0,64.0,52.0,83.0,51.0,52.0,40.0,36.0,15.0,12.0
3.0,40.0,51.0,40.0,44.0,70.0,50.0,40.0,34.0,42.0,21.0,8.0
2.0,177.0,176.0,127.0,148.0,221.0,177.0,177.0,121.0,109.0,80.0,52.0
3.0,68.0,63.0,81.0,66.0,60.0,21.0,37.0,16.0,18.0,11.0,3.0
1.0,46.0,49.0,49.0,46.0,64.0,26.0,30.0,42.0,39.0,36.0,23.0
1.0,60.0,65.0,97.0,76.0,90.0,50.0,56.0,71.0,64.0,49.0,63.0
6.0,65.0,42.0,35.0,40.0,37.0,37.0,32.0,27.0,18.0,23.0,8.0
28.0,20.0,13.0,23.0,18.0,21.0,10.0,16.0,10.0,10.0,5.0,2.0
5.0,10.0,1.0,3.0,7.0,3.0,5.0,6.0,2.0,3.0,2.0,0.0
45.0,30.0,46.0,41.0,37.0,37.0,40.0,39.0,17.0,30.0,16.0,11.0
18.0,15.0,27.0,18.0,16.0,11.0,8.0,5.0,6.0,1.0,0.0,0.0
60.0,70.0,94.0,89.0,103.0,80.0,89.0,49.0,74.0,42.0,12.0,11.0
13.0,50.0,68.0,45.0,42.0,30.0,28.0,22.0,11.0,0.0,1.0,1.0
34.0,40.0,31.0,27.0,28.0,27.0,18.0,30.0,11.0,7.0,3.0,0.0
1.0,0.0,3.0,0.0,2.0,2.0,3.0,0.0,1.0,1.0,2.0,1.0
7.0,83.0,71.0,68.0,74.0,155.0,127.0,78.0,81.0,59.0,47.0,22.0
6.0,55.0,40.0,41.0,47.0,92.0,83.0,80.0,90.0,76.0,55.0,32.0
3.0,63.0,45.0,41.0,49.0,50.0,57.0,54.0,54.0,32.0,34.0,25.0
1.0,1.0,10.0,17.0,16.0,12.0,10.0,10.0,7.0,5.0,1.0,2.0
5.0,100.0,132.0,107.0,119.0,123.0,119.0,133.0,144.0,95.0,71.0,30.0
2.0,25.0,26.0,32.0,35.0,21.0,30.0,26.0,10.0,8.0,5.0,2.0
7.0,59.0,45.0,69.0,40.0,46.0,25.0,31.0,18.0,5.0,0.0,2.0
7.0,76.0,74.0,76.0,74.0,57.0,76.0,80.0,55.0,47.0,27.0,10.0
7.0,7.0,2.0,6.0,3.0,0.0,5.0,2.0,0.0,1.0,0.0,0.0
10.0,73.0,89.0,90.0,60.0,54.0,40.0,17.0,16.0,10.0,10.0,1.0
7.0,214.0,165.0,173.0,143.0,129.0,121.0,133.0,133.0,118.0,88.0,69.0
11.0,105.0,98.0,80.0,51.0,40.0,46.0,27.0,15.0,3.0,1.0,1.0
6.0,73.0,59.0,73.0,50.0,45.0,47.0,26.0,32.0,16.0,6.0,3.0
1.0,0.0,10.0,5.0,10.0,5.0,5.0,3.0,2.0,2.0,1.0,1.0
3.0,112.0,103.0,109.0,155.0,155.0,171.0,162.0,153.0,138.0,88.0,51.0
5.0,73.0,55.0,63.0,73.0,70.0,93.0,108.0,66.0,57.0,25.0,20.0
2.0,54.0,42.0,35.0,44.0,27.0,20.0,11.0,5.0,0.0,1.0,3.0
7.0,98.0,54.0,52.0,47.0,107.0,88.0,52.0,65.0,41.0,25.0,25.0
1.0,7.0,3.0,2.0,3.0,1.0,0.0,3.0,1.0,1.0,0.0,1.0
1.0,3.0,3.0,1.0,25.0,20.0,12.0,23.0,25.0,30.0,11.0,17.0
1.0,5.0,2.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
5.0,2.0,44.0,117.0,136.0,76.0,83.0,81.0,85.0,74.0,50.0,32.0
1.0,5.0,17.0,7.0,20.0,11.0,7.0,2.0,2.0,0.0,0.0,2.0
1.0,0.0,0.0,8.0,15.0,12.0,13.0,20.0,18.0,2.0,2.0,0.0
2.0,27.0,28.0,27.0,15.0,21.0,36.0,12.0,15.0,13.0,12.0,8.0
1.0,2.0,0.0,6.0,5.0,0.0,5.0,12.0,8.0,7.0,5.0,1.0
1.0,3.0,0.0,16.0,37.0,31.0,46.0,31.0,11.0,7.0,3.0,1.0
2.0,5.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,7.0,25.0,36.0
1.0,7.0,70.0,84.0,61.0,76.0,84.0,80.0,88.0,117.0,54.0,52.0
2.0,5.0,10.0,3.0,2.0,11.0,7.0,5.0,3.0,5.0,15.0,11.0
2.0,5.0,2.0,5.0,2.0,5.0,22.0,30.0,23.0,20.0,10.0,3.0
1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,2.0
2.0,1.0,45.0,79.0,63.0,27.0,27.0,25.0,20.0,10.0,8.0,7.0
2.0,3.0,6.0,6.0,5.0,13.0,5.0,0.0,2.0,5.0,2.0,1.0
2.0,0.0,16.0,10.0,15.0,12.0,7.0,7.0,5.0,5.0,5.0,6.0
1.0,2.0,1.0,2.0,3.0,0.0,6.0,3.0,3.0,3.0,2.0,2.0
1.0,2.0,1.0,2.0,11.0,5.0,13.0,5.0,7.0,3.0,2.0,3.0
1.0,0.0,5.0,21.0,18.0,10.0,12.0,6.0,10.0,13.0,27.0,20.0
2.0,71.0,61.0,61.0,90.0,97.0,95.0,86.0,49.0,79.0,60.0,46.0
1.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,1.0,8.0,5.0,10.0
2.0,3.0,1.0,1.0,6.0,7.0,3.0,5.0,3.0,7.0,2.0,3.0
1.0,1.0,13.0,10.0,20.0,11.0,12.0,10.0,0.0,6.0,3.0,5.0
1.0,1.0,0.0,2.0,39.0,32.0,31.0,30.0,37.0,41.0,36.0,23.0
1.0,0.0,1.0,7.0,50.0,63.0,52.0,69.0,76.0,56.0,50.0,42.0
1.0,3.0,3.0,6.0,2.0,6.0,23.0,27.0,20.0,11.0,15.0,10.0
2.0,18.0,12.0,16.0,15.0,10.0,13.0,0.0,0.0,0.0,1.0,0.0
1.0,6.0,30.0,31.0,28.0,11.0,11.0,10.0,15.0,6.0,1.0,2.0
1.0,2.0,21.0,56.0,71.0,55.0,47.0,28.0,25.0,13.0,6.0,2.0
1.0,2.0,0.0,0.0,10.0,7.0,7.0,8.0,6.0,1.0,0.0,3.0
1.0,8.0,17.0,13.0,11.0,17.0,10.0,11.0,5.0,10.0,12.0,6.0
74.0,63.0,70.0,45.0,65.0,27.0,34.0,35.0,10.0,11.0,2.0,5.0
21.0,25.0,23.0,23.0,15.0,22.0,25.0,18.0,13.0,12.0,5.0,16.0
90.0,74.0,92.0,81.0,36.0,30.0,16.0,35.0,40.0,26.0,6.0,21.0
2.0,18.0,78.0,63.0,54.0,50.0,52.0,75.0,56.0,35.0,32.0,28.0
6.0,0.0,2.0,5.0,5.0,3.0,3.0,0.0,5.0,37.0,36.0,28.0
2.0,1.0,7.0,10.0,3.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0
27.0,31.0,17.0,26.0,11.0,5.0,7.0,0.0,0.0,0.0,1.0,0.0
1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0
8.0,8.0,11.0,11.0,2.0,5.0,1.0,5.0,5.0,2.0,0.0,1.0
6.0,8.0,10.0,10.0,6.0,7.0,7.0,12.0,8.0,8.0,8.0,8.0
8.0,6.0,3.0,3.0,3.0,0.0,1.0,1.0,5.0,1.0,0.0,5.0
10.0,3.0,2.0,3.0,5.0,3.0,1.0,2.0,3.0,2.0,5.0,2.0
6.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
5.0,13.0,11.0,12.0,2.0,5.0,3.0,3.0,3.0,0.0,1.0,1.0
10.0,12.0,10.0,10.0,12.0,8.0,12.0,18.0,2.0,8.0,7.0,6.0
1.0,13.0,17.0,25.0,16.0,22.0,12.0,22.0,5.0,2.0,0.0,2.0
2.0,31.0,69.0,84.0,64.0,81.0,57.0,41.0,47.0,39.0,18.0,23.0
1.0,1.0,6.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0
1.0,20.0,28.0,30.0,34.0,27.0,12.0,26.0,18.0,6.0,5.0,0.0
2.0,13.0,26.0,39.0,34.0,27.0,36.0,54.0,65.0,66.0,44.0,30.0
3.0,2.0,5.0,3.0,7.0,17.0,7.0,2.0,10.0,7.0,3.0,6.0
3.0,3.0,1.0,6.0,0.0,1.0,2.0,1.0,3.0,2.0,1.0,2.0
1.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
1.0,97.0,80.0,89.0,83.0,88.0,71.0,86.0,95.0,59.0,37.0,20.0
6.0,7.0,6.0,0.0,6.0,1.0,6.0,7.0,6.0,3.0,10.0,5.0
2.0,18.0,22.0,34.0,26.0,25.0,34.0,35.0,18.0,3.0,8.0,3.0
1.0,10.0,11.0,11.0,8.0,7.0,3.0,7.0,3.0,10.0,2.0,6.0
5.0,68.0,78.0,59.0,65.0,83.0,70.0,86.0,49.0,55.0,56.0,22.0
2.0,18.0,20.0,18.0,20.0,26.0,25.0,18.0,12.0,2.0,1.0,1.0
15.0,54.0,40.0,52.0,39.0,39.0,34.0,26.0,26.0,21.0,16.0,6.0
2.0,1.0,1.0,1.0,1.0,1.0,3.0,2.0,1.0,3.0,1.0,3.0
2.0,5.0,2.0,5.0,6.0,6.0,3.0,2.0,3.0,2.0,6.0,1.0
1.0,45.0,85.0,119.0,57.0,61.0,46.0,59.0,54.0,50.0,34.0,13.0
5.0,15.0,22.0,15.0,13.0,20.0,5.0,5.0,2.0,2.0,2.0,6.0
1.0,65.0,95.0,144.0,81.0,64.0,50.0,60.0,44.0,35.0,28.0,20.0
1.0,36.0,26.0,23.0,22.0,23.0,15.0,10.0,6.0,7.0,0.0,0.0
1.0,2.0,3.0,3.0,6.0,17.0,7.0,6.0,6.0,3.0,3.0,2.0
2.0,17.0,18.0,22.0,23.0,21.0,21.0,20.0,13.0,2.0,3.0,3.0
1.0,0.0,10.0,15.0,10.0,5.0,7.0,8.0,1.0,2.0,1.0,3.0
1.0,0.0,2.0,8.0,7.0,3.0,2.0,0.0,3.0,0.0,0.0,0.0
2.0,42.0,66.0,61.0,35.0,28.0,15.0,21.0,15.0,1.0,5.0,3.0
1.0,0.0,6.0,6.0,5.0,1.0,3.0,2.0,1.0,3.0,0.0,0.0
1.0,5.0,3.0,2.0,3.0,7.0,2.0,1.0,2.0,0.0,1.0,0.0
1.0,25.0,20.0,25.0,25.0,26.0,21.0,16.0,22.0,7.0,8.0,10.0
2.0,102.0,113.0,138.0,121.0,179.0,170.0,157.0,123.0,80.0,85.0,41.0
112.0,162.0,129.0,94.0,56.0,21.0,23.0,11.0,1.0,3.0,0.0,5.0
15.0,34.0,30.0,36.0,37.0,17.0,25.0,8.0,2.0,2.0,0.0,2.0
